clause_id,company,text,word_count,category,risk_label,dpdpa_section,notes
bigbasket_99,bigbasket,"access your Data, rectify it, restrict or object to its processing, or request its deletion or anonymization.",17,,,,
bigbasket_101,bigbasket,receive the Data you provided to us to transmit it to another company.,13,,,,
bigbasket_104,bigbasket,"You may submit a request as described in the “How to Contact Us” section below. We will not charge you for any request. Where we are legally permitted to do so, we may refuse your request.  If we refuse your request, we will tell you the reasons why.",48,,,,
bigbasket_105,bigbasket,"Below, you will find additional privacy information that you may find important. Data Protection Laws, depending on your country, may include the following rights in relation to your Data:",29,,,,
bigbasket_106,bigbasket,Right to Confirmation and Access - the right to confirm our methods of processing and request,16,,,,
bigbasket_107,bigbasket,"copies of the information we hold about you at any time, or",12,,,,
bigbasket_109,bigbasket,Right to Correction - the right to have your Data rectified if it is inaccurate or incomplete.,17,,,,
bigbasket_110,bigbasket,Right to be Forgotten - the right to request that we delete or remove your Data from our systems.,19,,,,
bigbasket_111,bigbasket,Right to Restrict / Object to Our Use of your Data - the right to limit the way in which we can use it.,24,,,,
bigbasket_112,bigbasket,"Right to Data Portability - the right to request that we move, copy or transfer your Data.",17,,,,
bigbasket_113,bigbasket,Right to Withdraw Consent – the right to withdraw your consent provided earlier.,13,,,,
bigbasket_114,bigbasket,Right to File Complaints – the right to raise complaints to a regulatory authority.,14,,,,
bigbasket_115,bigbasket,"For information about managing your Data and promotional communications, please e-mail us at [email]",14,,,,
bigbasket_116,bigbasket,It is important that the Data we hold about you is accurate and current. Please keep us informed if your personal information changes during the period for which we hold it.,31,,,,
bigbasket_117,bigbasket,"Data collected under this Privacy Notice is hosted on servers located in India. Subject to applicable law, we may at our sole discretion, transfer Data, including SPDI to any other third party that agrees to ensure the same level of data protection as is provided by us under the terms hereof, located outside India. You hereby consent to the storage and processing of Data, including SPDI in locations outside India.",70,,,,
bigbasket_118,bigbasket,We take steps to ensure that the Data we collect under this Privacy Notice is processed according to the provisions of this Privacy Notice and the requirements of applicable law.,30,,,,
bigbasket_119,bigbasket,"To ensure that your Data receives an adequate level of protection, we have put in place appropriate written contracts with Tata Group Entities, Partners and Service Providers that we share your Data with. This ensures your Data is treated by such parties in a way that is consistent with applicable law.",51,,,,
bigbasket_120,bigbasket,IRCPL implements standard measures to protect against unauthorized access to and unlawful interception of Data.,15,,,,
bigbasket_122,bigbasket,"IRCPL endeavors to take all measures to protect the security, integrity and confidentiality of the Data against unauthorized breach and hacking.",21,,,,
bigbasket_123,bigbasket,"For the purpose of checking possible vulnerabilities and attacks, IRCPL may conduct periodical internal review of data and security measures.",20,,,,
bigbasket_124,bigbasket,"However, the internet is not absolutely a secure environment, and we cannot ensure or warrant 100% security.",17,,,,
bigbasket_125,bigbasket,"If you are provided with any identification code, password or any other piece of information as part of the security procedure adopted by us, you should treat such information as confidential and not disclose it to any third party including to other users. You are solely responsible for the activities that occur under your account including the confidentiality of your password and IRCPL is not responsible for the same.",69,,,,
bigbasket_126,bigbasket,"Notwithstanding anything contained in this Policy or elsewhere, IRCPL shall not be held responsible for any loss, damage or misuse of the Data, if such loss, damage or misuse is attributable to a Force Majeure Event.",36,,,,
bigbasket_127,bigbasket,"A ""Force Majeure Event"" means any event that is beyond the reasonable control of IRCPL and includes, without limitation, fire, flood, explosion, acts of God, civil commotion, strikes, lock outs or industrial action of any kind, riots, insurrection, war, acts of government, power failure, sabotage, computer hacking, unauthorised access to computer data and storage device, system failure, virus, attacks, bugs, computer crashes, breach of security and encryption.",67,,,,
bigbasket_128,bigbasket,"If any court or competent authority finds that any provision of this Privacy Notice (or part of any provision) is invalid, illegal or unenforceable, that provision or part-provision will, to the extent required, be deemed to be deleted, and the validity and enforceability of the other provisions of this Privacy Notice will not be affected.",55,,,,
bigbasket_129,bigbasket,Our business changes constantly and our Privacy Notice will change also.,11,,,,
bigbasket_130,bigbasket,"We may e-mail periodic reminders of our notices and conditions, unless you have instructed us not to, but you should check our website and mobile application frequently to see recent changes The updated version will be effective as soon as it is accessible.",43,,,,
bigbasket_131,bigbasket,Any changes will be immediately posted on our website and mobile application and you are deemed to have accepted the terms of the updated Privacy Notice on your first use of our website or mobile application or first purchase of the products and/or services following the alterations.,47,,,,
bigbasket_132,bigbasket,We encourage you to review this Privacy Notice frequently to be informed of how we are protecting your information.,19,,,,
bigbasket_133,bigbasket,"Your continued access to our stores, physical premises, website or mobile application, following any such amendments to the Privacy Notice, will be deemed as an implicit acceptance of the Privacy Notice in its amended form.",35,,,,
bigbasket_134,bigbasket,"To request to review, update, or delete your personal information or to otherwise reach us, please submit a request by e-mailing us at [email] You may contact us for information on Service Providers, Partners and Tata Group Entities with whom we may share your Data in compliance with this Privacy Notice and applicable law. We will respond to your request within 30 days.",63,,,,
bigbasket_135,bigbasket,For information about management of your Data please reach out to us at,13,,,,
razorpay_1,razorpay,We’re updating our Privacy Policy to explain how we collect and use data (during AI interaction / MCP Connector) as we work to improve the Razorpay experience.,27,,,,
razorpay_3,razorpay,Section 2 - Updated to reflect Information Collection for data sharing via AI platforms,14,,,,
razorpay_4,razorpay,Section 4a - Added a section covering use of Razorpay Services Through External AI Assistants,15,,,,
razorpay_5,razorpay,"Section 12 - Clarify how changes to the policy are communicated and become effective, in line with applicable data privacy laws.",21,,,,
razorpay_6,razorpay,"The terms ""we,"" ""our,"" and ""us"" refer to Razorpay, and the terms ""you,"" ""your,"" and ""User"" refer to you as a user of Razorpay. The term ""Personal Information"" means information that you provide to us that personally identifies you, such as your name, phone number, email address, and any other data linked to such information.",55,,,,
razorpay_7,razorpay,Our practices and procedures regarding the collection and use of Personal Information are outlined below to ensure the safe use of the Website.,23,,,,
razorpay_8,razorpay,We have implemented reasonable security practices and procedures appropriate to the nature of the information and our business.,18,,,,
razorpay_9,razorpay,"While we strive to provide security that exceeds industry standards, due to the inherent vulnerabilities of the internet, we cannot guarantee complete security of all information transmitted to us by you.",31,,,,
razorpay_10,razorpay,"By visiting or using the Website, you agree to be bound by this Privacy Policy and consent to the collection, use, processing, and sharing of your Personal Information as described below.",31,,,,
razorpay_11,razorpay,"If you do not agree with these terms, please do not use the Website.",14,,,,
razorpay_12,razorpay,Please note that the separately provided Terms and Conditions form an integral part of your use of this Website and should be read in conjunction with this Privacy Policy,29,,,,
razorpay_15,razorpay,"If you provide your third-party account credentials (""Third Party Account Information"") to us, you understand that, upon your authorization, certain content and information from those accounts may be transmitted to your Razorpay account.",33,,,,
razorpay_16,razorpay,Any Third Party Account Information transmitted to us will be covered by this Privacy Policy.,15,,,,
razorpay_17,razorpay,"You may choose not to provide certain information; however, this may prevent you from registering with us or using some of our features and services.",25,,,,
razorpay_18,razorpay,"We will limit the collection of Personal Information to what is necessary to fulfill the purposes identified below. If we use or plan to use your information for a purpose different from the one for which it was collected, we will request your consent beforehand.",45,,,,
razorpay_20,razorpay,"If you choose to access Razorpay through an external AI platform using an MCP connector, Razorpay will only process the information necessary to execute the specific action or request you initiate through that platform. Logs are retained for a period of 12 months unless or otherwise stated by law.",49,,,,
razorpay_22,razorpay,"We may collect and store your Sensitive Personal Data or Information—such as financial information, including credit card details, debit card details, bank account information, and Know Your Customer (""KYC"") documents as required by RBI regulations—as well as any other applicable information that you choose to save in your Razorpay account.",50,,,,
razorpay_23,razorpay,"We use your email address to send you updates, news, and newsletters (if you willingly subscribe during or after signup), and to contact you on behalf of other users for example, when someone sends you a friend request, personal message, or participates in a social collaboration event.",47,,,,
razorpay_24,razorpay,"If you do not wish to receive communications unrelated to your use of our services, you can unsubscribe by clicking the link provided at the bottom of any email from us.",31,,,,
razorpay_27,razorpay,Razorpay assures you that your Personal Information will not be disclosed publicly or sold to any third party.,18,,,,
razorpay_28,razorpay,"You have the option to erase any information you have provided, including your Personal Information. If you choose to erase your data, Razorpay will delete all your stored information from its servers.",32,,,,
razorpay_29,razorpay,"We also store customer information, such as an address, mobile number, third-party wallet details, card details, and email addresses when payments are made through Razorpay checkouts. We share this information with the respective businesses only if the customer consents to sharing it during transactions on Razorpay-powered applications.",47,,,,
razorpay_30,razorpay,"However, Razorpay is not liable for any misuse of this information by the businesses or their affiliates with whom the customer has shared their data.",25,,,,
razorpay_31,razorpay,Section 4(a) - Use of Razorpay Services Through External AI Assistants (MCP Connectors),13,,,,
razorpay_32,razorpay,"Razorpay provides optional integrations that allow Users to access certain Razorpay services through third-party AI assistants and LLM platforms (e.g., ChatGPT, Claude etc) (‘AI Integrations’). These integrations are completely optional and are activated solely at your discretion.",37,,,,
razorpay_33,razorpay,"When you choose to use an AI Integration, the third-party AI platform may send certain instructions, queries, or data that you choose to submit through that platform to Razorpay’s MCP server in order to fulfill your request. Razorpay processes such data only for the purpose of executing the requested operation, monitoring and debugging.",53,,,,
razorpay_34,razorpay,Razorpay does not share any User or Merchant information with an AI platform except for data requested by Users or Merchants. Any data a User submits to an AI platform is governed solely by that platform’s own privacy policy. Razorpay is not responsible for the privacy practices of any third-party AI provider.,52,,,,
razorpay_35,razorpay,"By choosing to enable or interact with an AI Integration, you acknowledge that the content you submit to the external AI platform may be processed by that platform according to its policies before being transmitted to Razorpay.",37,,,,
razorpay_36,razorpay,"We record information relating to your use of Razorpay, such as the searches you undertake, the pages you view, your browser type, IP address, location, requested URL, referring URL, and timestamp information.",32,,,,
razorpay_37,razorpay,We use this information to administer Razorpay and provide the highest possible level of security and service to you.,19,,,,
razorpay_38,razorpay,"We also use this data in aggregate to perform statistical analyses of user behavior and characteristics, in order to measure interest in and usage of various areas of Razorpay.",29,,,,
razorpay_43,razorpay,"Nothing contained on this Website or in its content should be construed as granting, in any way, any license, right, or interest to you in Our IP, without our express written permission.",32,,,,
razorpay_44,razorpay,We send cookies to your device to uniquely identify your device and browser and improve the quality of our service.,20,,,,
razorpay_45,razorpay,"The term ""cookies"" refers to small pieces of information that a website sends to your device while you are viewing the site.",22,,,,
razorpay_46,razorpay,We may use both session cookies (which expire once you close your browser) and persistent cookies (which remain on your device until you delete them).,25,,,,
razorpay_47,razorpay,You can remove persistent cookies by following the instructions in your browser’s help files.,14,,,,
razorpay_48,razorpay,"If you choose to disable cookies, some areas of Razorpay may not work properly or at all.",17,,,,
razorpay_49,razorpay,"Razorpay uses third-party tools that may collect anonymous information about your visits to Razorpay, including your interactions with Razorpay products and services, via cookies.",24,,,,
razorpay_50,razorpay,These third parties may also use information about your visits to Razorpay and other websites to target advertisements for Razorpay's products and services.,23,,,,
razorpay_51,razorpay,No Personal Information is collected or used in this process.,10,,,,
razorpay_52,razorpay,"These third parties do not have access to your name, phone number, address, email address, or any Personal Information about Razorpay users.",22,,,,
razorpay_53,razorpay,Razorpay users can opt out of sharing this information with third parties by disabling or blocking cookies; the process varies by browser. Please refer to your browser’s help files to learn how to disable cookies.,35,,,,
razorpay_54,razorpay,"We may use the information we collect, in connection with your use of Razorpay (including your Personal Information), to investigate, enforce, and apply our Terms and Conditions and Privacy Policy.",30,,,,
razorpay_55,razorpay,"We do not share your Personal Information with any third party, except for financial institutions such as banks, the RBI, or other regulatory agencies, as required.",26,,,,
razorpay_57,razorpay,These third parties are required to use your Personal Information only to provide the services you request.,17,,,,
razorpay_58,razorpay,"We may share your Personal Information with our parent company, subsidiaries, joint ventures, or other companies under common control (collectively, the ""Affiliates"") that we may have now or in the future.",31,,,,
razorpay_59,razorpay,"In such cases, we will require them to honor this Privacy Policy.",12,,,,
razorpay_60,razorpay,"If another company acquires our company or its assets, that company will possess your Personal Information and assume the rights and obligations concerning that information as described in this Privacy Policy.",31,,,,
razorpay_61,razorpay,"We may disclose your Personal Information to third parties when we have a good faith belief that such disclosure is reasonably necessary to: (a) take action regarding suspected illegal activities; (b) enforce or apply our Terms and Conditions and Privacy Policy; (c) comply with legal processes such as search warrants, subpoenas, statutes, or court orders; or (d) protect our rights, reputation, and property, or those of our users, Affiliates, or the public.",72,,,,
razorpay_63,razorpay,"We may disclose aggregate information relating to user behavior to third parties in connection with actual or prospective business relationships, such as advertisers and content distributors. For example, we may disclose the number of users who have been exposed to or clicked on advertising banners.",45,,,,
razorpay_64,razorpay,"References on this Website to any names, marks, products, or services of third parties, or hyperlinks to third-party websites or information, are provided solely for your convenience.",27,,,,
razorpay_65,razorpay,"They do not constitute or imply our endorsement, sponsorship, or recommendation of any third party, information, product, or service.",19,,,,
razorpay_66,razorpay,"Except as set forth herein, we do not share your Personal Information with these third parties and are not responsible for their privacy practices.",24,,,,
razorpay_67,razorpay,We recommend that you read the privacy policies of all such third-party websites,13,,,,
razorpay_68,razorpay,"This includes any optional AI assistants or platform connectors you choose to use (e.g., Claude MCP Connector), which remain governed by the respective third-party provider’s privacy terms.",27,,,,
razorpay_69,razorpay,We will not transfer personal data to any country prohibited by Government notification.,13,,,,
razorpay_71,razorpay,"As a registered Razorpay user, you can modify certain Personal Information and adjust your privacy preferences by accessing the ""Account"" section of this Website.",24,,,,
razorpay_72,razorpay,"Your account is password-protected. We use industry-standard measures and best practices to protect the Personal Information stored in our database, as detailed on our website. We limit access to your Personal Information to employees and contractors who need it to perform their job functions, such as our customer service personnel. If you have any questions about security on Razorpay, please contact us at",63,,,,
razorpay_73,razorpay,"You acknowledge that Razorpay is not responsible for any information intercepted during transmission over the Internet, and you hereby release us from any and all claims arising out of or related to the unauthorized use of such intercepted information.",39,,,,
razorpay_75,razorpay,"We may update this Privacy Policy from time to time to reflect changes in our information practices, legal requirements, or operational needs.",22,,,,
razorpay_76,razorpay,"Where changes are material or impact the manner in which we collect, use, or disclose Personal Data, we will provide prior notice through appropriate means, including email or a prominent notice on our platform, and seek fresh consent where required under applicable law.",43,,,,
razorpay_77,razorpay,Non-material changes or clarifications will become effective upon publication of the updated Privacy Policy.,14,,,,
razorpay_78,razorpay,We encourage you to review this Privacy Policy periodically to stay informed about how we process your Personal Data.,19,,,,
razorpay_79,razorpay,"You have the right to access, correct, update, and withdraw consent in relation to your Personal Data, in accordance with the Digital Personal Data Protection Act, 2023. You may update your contact details, including your email address, to ensure effective communication with us.",43,,,,
razorpay_80,razorpay,"If you do not agree to any changes in the way we use your Personal Information, you must promptly notify us of your desire to deactivate your account. Continued use of Razorpay after any changes to this Privacy Policy will signify your acknowledgment of those changes and your agreement to be bound by their terms",55,,,,
razorpay_81,razorpay,"Your use of this Website will be governed by and construed in accordance with the laws of India. Users agree that any legal action or proceedings arising from their use may be brought exclusively in the competent courts or tribunals having jurisdiction in Bengaluru, India, and irrevocably submit to the jurisdiction of such courts or tribunals.",56,,,,
razorpay_82,razorpay,"If you contact us to provide feedback, register a complaint, or ask a question, we will record any Personal Information and other content you provide in your communication so that we can effectively respond.",34,,,,
razorpay_83,razorpay,"Any complaints or concerns regarding your Personal Information, the content of this Website, disputes, breaches of confidentiality, violations of proprietary rights during your use of the Website, or intellectual property issues should be immediately reported in writing to the Grievance cum Nodal Officer at the contact details provided below or by raising a grievance ticket through",56,,,,
nykaa_0,nykaa,’s approach to Data Protection and Privacy to fulfil its obligations under the,13,,,,
nykaa_1,nykaa,. This Privacy Policy applies to your Personal Data which,10,,,,
nykaa_2,nykaa,"is processed by us, whether in physical or electronic mode.",10,,,,
nykaa_3,nykaa,While you may be able to browse the platform (Website and App collectively referred to as,16,,,,
nykaa_4,nykaa,"“Platform”) from countries outside of India, however please note we do not",12,,,,
nykaa_6,nykaa,"platform or providing your information, you expressly agree to be bound by this Privacy",14,,,,
nykaa_7,nykaa,Policy and agree to be governed by the laws of India including but not limited to the,17,,,,
nykaa_8,nykaa,laws applicable to data protection and privacy. If you do not agree please do not use or,17,,,,
nykaa_10,nykaa,‘Processing’ shall have the meanings given to them in the,10,,,,
nykaa_11,nykaa,We are committed to treating data privacy seriously. It is important that you know,14,,,,
nykaa_20,nykaa,"and/or its parent company, and/or its affiliates or offline stores / events to",13,,,,
nykaa_21,nykaa,We play the role of a Data Controller when we collect and process Personal Information,15,,,,
nykaa_22,nykaa,We play the role of a Data Processor when we collect and process Personal Information on,16,,,,
nykaa_23,nykaa,We commit to protecting your privacy and hence our Personal Information handling,12,,,,
nykaa_25,nykaa,"The information we learn and gather from you, personal or otherwise, is used to register you, verify your identity to permit you to use the app, undertake transactions",28,,,,
nykaa_26,nykaa,"(including to facilitate and process payments), communicate with you,convey any",10,,,,
nykaa_28,nykaa,your accounts with us. We also use this information to customize your experience and,14,,,,
nykaa_29,nykaa,"We receive and store any information you provide while using NYKAA, or give us in any",16,,,,
nykaa_30,nykaa,"other way. You can choose not to provide certain information, but then you might not be",16,,,,
nykaa_31,nykaa,able to use NYKAA. We use the information that you provide for such purposes as opening,16,,,,
nykaa_32,nykaa,"your account, processing your transactions, responding to your requests, and",10,,,,
nykaa_33,nykaa,We receive and store certain types of information whenever you interact with us. For,14,,,,
nykaa_34,nykaa,"example, like many websites, we use ""cookies,"" and we obtain certain types of",13,,,,
nykaa_35,nykaa,information when your web browser accesses our Services. We may also receive/store,12,,,,
nykaa_36,nykaa,"information about your location and your mobile device, including a unique identifier",12,,,,
nykaa_37,nykaa,for your device. We may use this information for internal analysis and to provide you,15,,,,
nykaa_38,nykaa,"with location-based services, such as advertising, search results, and other",10,,,,
nykaa_39,nykaa,We receive and store certain types of information whenever you interact with us.,13,,,,
nykaa_40,nykaa,Depending upon the jurisdiction from where you might be accessing our Platform and as,14,,,,
nykaa_41,nykaa,"You may be served different types of cookies such as strictly necessary cookies,",13,,,,
nykaa_42,nykaa,"performance cookies etc. For example, If you are an international user accessing our",13,,,,
nykaa_43,nykaa,"Platform, we only collect strictly necessary data for the functioning of our",12,,,,
nykaa_44,nykaa,We rely on Third Party analytics partners to gather a variety of first-party & Third Party,16,,,,
nykaa_45,nykaa,"Signals i.e. our End-User’s, data signal(s) in order to source high-value personalized insights",13,,,,
nykaa_48,nykaa,"""We may receive information about you from other sources, including publicly available databases, marketing partners, and other third parties incl. Payment Gateways. This information helps us to understand your preferences, improve the relevance of our communications, and personalize your experience. For example, we may use this data to correct and update our records, verify information you've provided, and make your next purchase and delivery experience more efficient.""",67,,,,
nykaa_49,nykaa,Categories of Personal Information collected and processed by us are as follows:,12,,,,
nykaa_51,nykaa,Open data and public records such as information about YOU that is openly available,14,,,,
nykaa_54,nykaa,"Location details such as data we get about your location, IP address, logs, or from",15,,,,
nykaa_56,nykaa,"Technical details such as device information, location and network carrier when you",12,,,,
nykaa_57,nykaa,Communications details such as the Metadata and other Personal Information we get from,13,,,,
nykaa_59,nykaa,"Usage data details such as data about how you use our Platform or web-based properties,",15,,,,
nykaa_60,nykaa,"pages viewed, etc. including First party & Third party signals from your mobile.",13,,,,
nykaa_61,nykaa,"By using the Platform and/ or by providing your information, you agree and consent to us",16,,,,
nykaa_62,nykaa,"collecting, storing, processing, transferring, using and sharing of your personal",10,,,,
nykaa_63,nykaa,information (including sensitive personal information as per applicable law) that you,11,,,,
nykaa_64,nykaa,disclose on the Platform with third parties or service providers for the purposes set out,15,,,,
nykaa_67,nykaa,"We use your personal information to operate, provide, develop, and improve the products",13,,,,
nykaa_68,nykaa,"We use your personal information to take and handle orders, deliver products and",13,,,,
nykaa_69,nykaa,"services, process payments, and communicate with you about orders, products and",11,,,,
nykaa_70,nykaa,"We use your personal information to provide functionality, analyze performance, fix",11,,,,
nykaa_72,nykaa,"We use your personal information to recommend features, products, and services that might",13,,,,
nykaa_73,nykaa,"be of interest to you, identify your preferences, and personalize your experience with",13,,,,
nykaa_74,nykaa,We use your personal information to communicate with you in relation to NYKAA via,14,,,,
nykaa_76,nykaa,"We use your personal information to display interest-based ads for features, products,",12,,,,
nykaa_78,nykaa,Cookies are small text files that are placed on your computer by websites that you visit.,16,,,,
nykaa_81,nykaa,"efficiently, as well as to provide information to the owners of the website/app.",13,,,,
nykaa_82,nykaa,Depending upon the jurisdiction from where you might be accessing our Platform and as per,15,,,,
nykaa_83,nykaa,applicable laws you may be served different types of cookies such as strictly necessary,14,,,,
nykaa_84,nykaa,"cookies, performance cookies etc. We use cookies, permissions and other trackers on our",13,,,,
nykaa_85,nykaa,Platform to collect and process data so as to provide you a better online experience as well,17,,,,
nykaa_86,nykaa,"For more information about cookies, and how to disable them, visit",11,,,,
nykaa_87,nykaa,Below are the categories of cookies used on our website along with a description of what they,17,,,,
nykaa_88,nykaa,"These cookies are needed to run our website, to keep it secure if you are logged on",17,,,,
nykaa_91,nykaa,manage your accounts. They also help us keep your details safe and private.,13,,,,
nykaa_95,nykaa,These cookies tell us how you and our other customers use our website. We combine all,16,,,,
nykaa_96,nykaa,this data together and study it. This helps us to:,10,,,,
nykaa_98,nykaa,Most web browsers allow some control of most cookies through the browser settings. Please,14,,,,
nykaa_99,nykaa,note disabling the ‘Strictly Necessary’ cookies may cause certain parts of,11,,,,
nykaa_105,nykaa,Nykaa app contains third party SDKs that collect personally identifiable information,11,,,,
nykaa_106,nykaa,(PII). They use this information to better target users or provide elements of our,14,,,,
nykaa_107,nykaa,products & services on behalf of us.These third party sites have separate and,13,,,,
nykaa_111,nykaa,Collect and combine contextual and behavioral data from device signals,10,,,,
nykaa_112,nykaa,to provide detailed insights by creating a user persona for enhanced,11,,,,
nykaa_115,nykaa,"We may share your personal data with select third parties, group companies for the below",15,,,,
nykaa_117,nykaa,Order processing - For instance using a third party order management system to track,14,,,,
nykaa_119,nykaa,Delivering packages - For instance using third party delivery service providers to,12,,,,
nykaa_122,nykaa,Processing payments - To enable secure and convenient modes of payment processing.,12,,,,
nykaa_124,nykaa,"Analyzing data to continuously better our services and for prevention, detection,",11,,,,
nykaa_126,nykaa,"Nykaa SkinScan - When you use the SkinScan feature, we will collect, calculate and store your skin analysis results with the help of third-parties, which include your skin rating and skin type. Nykaa utilises the results to personalize product recommendations and promotions for you on Nykaa.",46,,,,
nykaa_127,nykaa,No PII including your image is shared with any Third Parties.,11,,,,
nykaa_128,nykaa,We have put in place appropriate contracts and personal data protection obligations on the,14,,,,
nykaa_129,nykaa,"third-parties engaged by us, and they are subject to strict contractual obligations when",13,,,,
nykaa_131,nykaa,We may disclose your Personal Information to others where it is lawful to do so including,16,,,,
nykaa_135,nykaa,want to send you information and promotional material regarding our products and,12,,,,
nykaa_136,nykaa,"have asked you for your consent to share it, and you’ve agreed",12,,,,
nykaa_138,nykaa,"to protect the safety of any person, or to protect our rights or the rights of those who",18,,,,
nykaa_140,nykaa,We may disclose your Personal Information for the above purposes to other parties,13,,,,
nykaa_141,nykaa,"Other group companies and any subcontractors, agents or service providers who work for us or provide services, they may have access to your personal data however may not use it for other purposes, to us or group companies (including their employees, sub-contractors, service providers, directors and officers)",47,,,,
nykaa_147,nykaa,"mandatory to disclose the Personal Information as per the applicable law, courts,",12,,,,
nykaa_149,nykaa,Anybody else that we’ve been instructed to share your Personal Information with by,13,,,,
nykaa_150,nykaa,Personal Information we hold about you may be transferred to other countries outside,13,,,,
nykaa_151,nykaa,residential country for any of the purposes described in this Privacy Policy.,12,,,,
nykaa_153,nykaa,stringent) laws relating to the degree of confidentiality afforded to the information it,13,,,,
nykaa_154,nykaa,holds and that such information can become subject to the laws and disclosure,13,,,,
nykaa_157,nykaa,"inquiry, court order or other similar process. In addition, a number of countries have",14,,,,
nykaa_158,nykaa,agreements with other countries providing for exchange of information for law,11,,,,
nykaa_159,nykaa,If we transfer your Personal Information to third parties for purposes stated in this,14,,,,
nykaa_160,nykaa,"Policy, we will use best endeavors to put in place appropriate controls and safeguards",14,,,,
nykaa_161,nykaa,"to ensure that your Personal Information is kept accurate, adequately protected, and",12,,,,
nykaa_162,nykaa,"only for specified and reasonable purposes in a manner that is fair, transparent and has",15,,,,
nykaa_163,nykaa,"a lawful basis, and is stored for no longer than is absolutely necessary.",13,,,,
nykaa_164,nykaa,We are committed to protecting your Personal Information in our custody. We take,13,,,,
nykaa_166,nykaa,"to protect your Personal Information from unauthorized access, alteration, transmission and",11,,,,
nykaa_167,nykaa,deletion. We work to protect the security of your personal information during,12,,,,
nykaa_170,nykaa,"systems, and processes to meet the growing demands and challenges of security.We ensure",13,,,,
nykaa_171,nykaa,"that the third parties who provide services to us under appropriate contracts, take",13,,,,
nykaa_172,nykaa,appropriate security measures to protect your Personal Information in line with our,12,,,,
nykaa_173,nykaa,We keep the Personal Information we collect about you on our systems or with third,15,,,,
nykaa_174,nykaa,for as long as it is required for the purposes set out in this Privacy Policy and,17,,,,
nykaa_175,nykaa,for legal or regulatory reasons. We will only use your Personal Information for those,14,,,,
nykaa_176,nykaa,purposes and will make sure that your Privacy is protected. We shall take reasonable,14,,,,
nykaa_177,nykaa,steps to delete or permanently de-identify Personal Information that is no longer,12,,,,
nykaa_178,nykaa,Our Platform may contain links to websites of other organisations. This privacy policy,13,,,,
nykaa_179,nykaa,does not cover how that organisation processes Personal Information. We encourage you to,13,,,,
nykaa_180,nykaa,read the privacy policies on the other websites you visit.,10,,,,
nykaa_181,nykaa,"Our platform is directed to be used by adults only. If you are not an adult, while",17,,,,
nykaa_183,nykaa,Personal Information to us. We or our associates /affiliates do not knowingly,12,,,,
nykaa_184,nykaa,"We understand that when you interact with Nykaa, you have rights over your Personal Information. These rights involve providing reasonable steps to allow you to access your Personal Information, correct any errors among others, as enshrined by the DPDPA’23 you as a customer can also opt to get your account and associated data deleted.",54,,,,
nykaa_185,nykaa,"In the event that you want to opt for any of the above rights, you can get in touch with us to resolve the issue by means of [email]",29,,,,
nykaa_190,nykaa,in developing our business processes. This Customer Grievance Redressal Policy,10,,,,
nykaa_192,nykaa,The objective of this Grievance Policy is to provide a,10,,,,
nykaa_203,nykaa,telephonic or electronic mode in the following manner. (You may also access this,13,,,,
nykaa_210,nykaa,Number/ Bank account details through any means. Nykaa never call,10,,,,
nykaa_214,nykaa,customers against sharing any personal or payment sensitive information with,10,,,,
nykaa_217,nykaa,customer where the customer has shared personal and/or payment sensitive,10,,,,
nykaa_226,nykaa,For any further queries and complaints related to privacy under applicable laws,12,,,,
nykaa_230,nykaa,We keep our Privacy Policy under regular review to make sure it is up to date,16,,,,
nykaa_231,nykaa,and accurate. Any changes we may make to this Privacy Policy in the future will,15,,,,
ola_2,ola,"To help us improve our services, we would be grateful if you could tell us why",16,,,,
uidai_0,uidai,"English
हिन्दी
অসমীয়া
বাংলা
ಕನ್ನಡ
ગુજરાતી
മലയാളം
मराठी
ଓଡ଼ିଆ
ਪੰਜਾਬੀ
தமிழ்
తెలుగు
اردو
important_devices
Main Content
format_size
+ A
A
- A
chrome_reader_mode
Screen Reader
My Aadhaar
Update Your Aadhaar
Get Aadhaar
Aadhaar Services
About your Aadhaar
Aadhaar on your mobile
Downloads
About UIDAI
Unique Identification Authority of India
Legal Framework
Work with UIDAI
Right to Information
UIDAI Citizens Charter
Archives
Aadhaar Dashboard
POSH Policy and ICC at UIDAI
Ecosystem
UIDAI Ecosystem
Enrolment Ecosystem
Enrolment Documents
Authentication Ecosystem
Authentication Devices & Documents
Training, Testing & Certification Ecosystem
Media & Resources
Media
Resources
UIDAI Documents
Brand Aadhaar
Contact & Support
Have any Question?",102,,,,
uidai_2,uidai,"Requesting Agency
Authentication Service Agencies
Authentication Devices & Documents
Biometric Devices
QR Code Reader
About Aadhaar Paperless Offline e-kyc
Developer Section
Authentication Documents
Training, Testing & Certification Ecosystem
Training, Testing and Certification Policy 2023 Doc Type: PDF Size: 1.1MB
SOP for training, testing and certification of E&U Operators
SOP for Training, Testing and Certification of Authentication Operators Doc Type: PDF Size: 2 MB
Corrigendum to Standard Operating Procedure (SOP) for training, testing and certification of Enrolment and Update (E&U) Operators.",80,,,,
